brand_shades,brand_short,product,product_short,hex,H,S,V,L,group,H_was_missing,S_was_missing,V_was_missing,L_was_missing,group_was_missing,brand_was_missing,brand_short_was_missing,product_was_missing,product_short_was_missing,hex_was_missing,brand_all,product_line,url,description,imgSrc,imgAlt,name,specific,colorspace,hue,sat,lightness,brand_missing,product_missing,url_missing,description_missing,imgSrc_missing,imgAlt_missing,name_missing,specific_missing,colorspace_missing,hex_missing,hue_missing,sat_missing,lightness_missing,approx_release_date,approx_release_date_dt,release_year,brand_shades_missing,brand_short_missing,product_shades_missing,product_short_missing,H_missing,S_missing,V_missing,L_missing,group_missing,H_was_missing_missing,S_was_missing_missing,V_was_missing_missing,L_was_missing_missing,group_was_missing_missing,brand_was_missing_missing,brand_short_was_missing_missing,product_was_missing_missing,product_short_was_missing_missing,hex_was_missing_missing,product_line_missing,brand_missing_missing,product_missing_missing,url_missing_missing,description_missing_missing,imgSrc_missing_missing,imgAlt_missing_missing,name_missing_missing,specific_missing_missing,colorspace_missing_missing,hex_missing_missing,hue_missing_missing,sat_missing_missing,lightness_missing_missing,approx_release_date_missing,approx_release_date_dt_missing,release_year_missing
,,,,#DCADA0,,,,,,,,,,,,,,,,Dior,Dior Forever Skin Glow Foundation,https://www.sephora.com/product/forever-glow-foundation-P439941?icid2=products%20grid:p439941,"2 Cool Rosy light skin, cool pink undertones",/productimages/sku/s2178903+sw.jpg,2 Cool Rosy 1 oz/ 30 mL,Cool Rosy,2,RGB,13.0,0.461538461538462,0.745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/24,2024-06-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCADA0,,,,,,,,,,,,,,,,Dior,Dior Forever Matte Foundation,https://www.sephora.com/product/forever-matte-foundation-P439940?icid2=products%20grid:p439940,"2 Cool Rosy light skin, cool pink undertones",/productimages/sku/s2178507+sw.jpg,2 Cool Rosy 1 oz/ 30 mL allure 2019 Best of Beauty Award Winner,Cool Rosy,2,RGB,13.0,0.461538461538462,0.745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/24,2024-06-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCAE8C,,,,,,,,,,,,,,,,LAWLESS,Woke Up Like This Flawless Finish Foundation,https://www.sephora.com/product/woke-up-like-this-flawless-finish-foundation-P432234?icid2=products%20grid:p432234,Arizona medium with warm yellow undertones,/productimages/sku/s2203727+sw.jpg,Arizona 1 oz/ 29.5 mL Clean at Sephora,Arizona,2,RGB,25.5,0.533333333333333,0.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCAE91,,,,,,,,,,,,,,,,ILIA,Super Serum Skin Tint SPF 40 Foundation,https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?icid2=products%20grid:p455418,7 Diaz Light medium with neutral undertones,/productimages/sku/s2333649+sw.jpg,7 Diaz 1 fl oz/ 30 ml allure 2020 Best of Beauty Award Winner: Clean Beauty,Diaz,7,RGB,23.2,0.517241379310345,0.715686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/24,2024-06-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCAF8D,,,,,,,,,,,,,,,,La Mer,The Soft Fluid Long Wear Foundation SPF 20,https://www.sephora.com/product/the-soft-fluid-long-wear-foundation-spf-20-P423742?icid2=products%20grid:p423742,330 Tan - Medium Skin with Neutral Undertone,/productimages/sku/s2000016+sw.jpg,330 Tan - Medium Skin with Neutral Undertone 1 oz/ 30 mL,Tan,330,RGB,25.8227848101266,0.530201342281879,0.707843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24,2024-04-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCAF99,,,,,,,,,,,,,,,,It Cosmetics,Bye Bye Redness Neutralizing Color-Correcting Cream,https://www.sephora.com/product/bye-bye-redness-neutralizing-correcting-cream-P411393?icid2=products%20grid:p411393,Transforming Neutral Beige - Selected,/productimages/sku/s1868231+sw.jpg,Transforming Neutral Beige 0.37 oz,Transforming Neutral Beige,2,RGB,19.7014925373134,0.489051094890511,0.731372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/21,2021-05-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB086,,,,,,,,,,,,,,,,Bobbi Brown,Skin Foundation Stick,https://www.sephora.com/product/foundation-stick-P270549?icid2=products%20grid:p270549,Natural (N-052) medium beige with a balance of yellow & pink undertones; slightly more yellow; for medium skin,/productimages/sku/s1587534+sw.jpg,Natural (N-052) 0.31 oz/ 9 g,Natural,2,RGB,29.3023255813953,0.551282051282051,0.694117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24,2024-04-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB087,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,240N (light skin with a neutral warm undertone),https://images.ulta.com/is/image/Ulta/2551424sw?$50px$,240N (light skin with a neutral warm undertone),Neutral,240N,RGB,28.9411764705882,0.548387096774194,0.696078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB089,,,,,,,,,,,,,,,,Estée Lauder,Futurist Hydra Rescue Moisturizing Makeup SPF 45,https://www.ulta.com/futurist-hydra-rescue-moisturizing-makeup-spf-45?productId=pimprod2013152,3W1 Tawny (medium with warm golden undertones),https://images.ulta.com/is/image/Ulta/2559130sw?$50px$,3W1 Tawny (medium with warm golden undertones),Tawny,3W1,RGB,28.1927710843374,0.542483660130719,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/20,2020-10-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB089,,,,,,,,,,,,,,,,Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,27H light-medium honey light to medium skin with peach undertones,/productimages/sku/s1779198+sw.jpg,27H light-medium honey 1 oz Clean at Sephora,Neutral,27H,RGB,28.1927710843374,0.542483660130719,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB08A,,,,,,,,,,,,,,,,Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 38 Stone (very fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533225sw?$50px$,"WN 38 Stone (very fair, warm-neutral undertones)",Stone,WN 38,RGB,27.8048780487805,0.539473684210526,0.701960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB098,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"3.75 very fair, pink",/productimages/sku/s1359579+sw.jpg,3.75 1 oz/ 30 mL,Neutral,3.75,RGB,21.1764705882353,0.492753623188406,0.729411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB098,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"3.75 very fair, pink",/productimages/sku/s1803246+sw.jpg,3.75 0.6 oz,Neutral,3.75,RGB,21.1764705882353,0.492753623188406,0.729411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB189,,,,,,,,,,,,,,,,Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,650 Alexandria (for light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550494sw?$50px$,650 Alexandria (for light skin w/ neutral undertones),Alexandria,650,RGB,28.9156626506024,0.542483660130719,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB189,,,,,,,,,,,,,,,,VDL,Perfect Lasting Foundation,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,A06 Cool Deep Tan,https://images.ulta.com/is/image/Ulta/2549073sw?$50px$,A06 Cool Deep Tan,Cool Deep Tan,A06,RGB,28.9156626506024,0.542483660130719,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB190,,,,,,,,,,,,,,,,COVER FX,Power Play Foundation,https://www.ulta.com/power-play-foundation?productId=pimprod2002535,G+40 (medium olive skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2535925sw?$50px$,G+40 (medium olive skin w/ golden undertones),G+,40,RGB,26.0526315789474,0.52054794520548,0.713725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB286,,,,,,,,,,,,,,,,Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,https://www.ulta.com/flawless-lumiere-radiance-perfecting-foundation?productId=pimprod2012440,Cashew (light with neutral undertones),https://images.ulta.com/is/image/Ulta/2559975sw?$50px$,Cashew (light with neutral undertones),Cashew,2,RGB,30.6976744186047,0.551282051282051,0.694117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB28E,,,,,,,,,,,,,,,,It Cosmetics,Bye Bye Foundation Powder,https://www.ulta.com/bye-bye-foundation-powder?productId=pimprod2006363,Light (light complexion w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2547709sw?$50px$,Light (light complexion w/ neutral undertones),Light,2,RGB,27.6923076923077,0.527027027027027,0.709803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB290,,,,,,,,,,,,,,,,beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.50 Neutral medium with neutral undertones,/productimages/sku/s2097178+sw.jpg,2.50 Neutral,Neutral,2.50,RGB,26.8421052631579,0.52054794520548,0.713725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24,2024-04-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB291,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"5.9 light to medium, golden",/productimages/sku/s2340909+sw.jpg,5.9 1 oz/ 30 mL,Neutral,5.9,RGB,26.4,0.517241379310345,0.715686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB390,,,,,,,,,,,,,,,,Clinique,Superpowder Double Face Makeup,https://www.ulta.com/superpowder-double-face-makeup?productId=xlsImpprod10791897,Matte Medium,https://images.ulta.com/is/image/Ulta/2260626sw?$50px$,Matte Medium,Matte Medium,2,RGB,27.6315789473684,0.52054794520548,0.713725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB391,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"5.1 light to medium, pink",/productimages/sku/s2340875+sw.jpg,5.1 1 oz/ 30 mL,Neutral,5.1,RGB,27.2,0.517241379310345,0.715686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB392,,,,,,,,,,,,,,,,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,https://www.ulta.com/teint-idole-ultra-wear-24h-long-wear-foundation?productId=xlsImpprod4700057,220 Buff C (light skin w/ cool/pink undertones),https://images.ulta.com/is/image/Ulta/2244410sw?$50px$,220 Buff C (light skin w/ cool/pink undertones),Buff C,220,RGB,26.7567567567568,0.513888888888889,0.717647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB58C,,,,,,,,,,,,,,,,Exa,High Fidelity Foundation,https://www.ulta.com/high-fidelity-foundation?productId=pimprod2019009,490 Hannah (fair with subtle olive undertones),https://images.ulta.com/is/image/Ulta/2573290sw?$50px$,490 Hannah (fair with subtle olive undertones),Hannah,490,RGB,30.75,0.533333333333333,0.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB590,,,,,,,,,,,,,,,,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2547830sw?$50px$,Shade 5- Medium Neutral Warm,Shade   Medium Neutral Warm,5,RGB,29.2105263157895,0.52054794520548,0.713725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB593,,,,,,,,,,,,,,,,Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,https://www.ulta.com/flawless-fusion-ultra-longwear-foundation?productId=pimprod2012432,Ecru (light with cool undertones),https://images.ulta.com/is/image/Ulta/2559963sw?$50px$,Ecru (light with cool undertones),Ecru,2,RGB,27.9452054794521,0.510489510489511,0.719607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB799,,,,,,,,,,,,,,,,Beauty Bakerie,InstaBake Aqua Glass Foundation,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084,339 Neutral,https://images.ulta.com/is/image/Ulta/2552087sw?$50px$,339 Neutral,Neutral,339,RGB,26.865671641791,0.489051094890511,0.731372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB79B,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"3 very fair, golden",/productimages/sku/s1359553+sw.jpg,3 1 oz/ 30 mL,Neutral,3,RGB,25.8461538461538,0.481481481481482,0.735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB79B,,,,,,,,,,,,,,,,Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,"3 very fair, golden",/productimages/sku/s1803154+sw.jpg,3 0.6 oz,Neutral,3,RGB,25.8461538461538,0.481481481481482,0.735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB88E,,,,,,,,,,,,,,,,Estée Lauder,Double Wear Maximum Cover Camouflage Makeup for Face and Body SPF 15,https://www.ulta.com/double-wear-maximum-cover-camouflage-makeup-face-body-spf-15?productId=xlsImpprod16501415,2N1 Desert Beige,https://images.ulta.com/is/image/Ulta/2521776sw?$50px$,2N1 Desert Beige,Desert Beige,2N1,RGB,32.3076923076923,0.527027027027027,0.709803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/20,2020-10-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB89C,,,,,,,,,,,,,,,,Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,https://www.ulta.com/all-nighter-liquid-full-coverage-foundation?productId=xlsImpprod14491015,2.5 (fair w/subtle pink undertone),https://images.ulta.com/is/image/Ulta/2306381sw?$50px$,2.5 (fair w/subtle pink undertone),Neutral,2.5,RGB,26.25,0.477611940298508,0.737254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB89E,,,,,,,,,,,,,,,,NYX Professional Makeup,Total Control Pro Drop Foundation,https://www.ulta.com/total-control-pro-drop-foundation?productId=pimprod2022024,Alabaster,https://images.ulta.com/is/image/Ulta/2565845sw?$50px$,Alabaster,Alabaster,2,RGB,25.1612903225806,0.46969696969697,0.741176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#DCB98B,,,,,,,,,,,,,,,,Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,1W1 Bone (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309423sw?$50px$,1W1 Bone (warm undertone golden),Bone,1W1,RGB,34.0740740740741,0.536423841059603,0.703921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
